file_name,transcription,age,gender,accent
common_voice_ko_35850747.wav,그의 어머니는 악이 치받쳐서 벌떡 일어나며 첫째에게로 달려들었다.,thirties,male_masculine,Seoul
common_voice_ko_35850748.wav,한편으로 그가 영신을 될 수 있는 대로 호의로써 이해하려는 것도 물론이다.,thirties,male_masculine,Seoul
common_voice_ko_35850749.wav,선비는 얼굴이 뻘개서 가마에서 뽑혀 나오는 실끝을 들여다보았다.,thirties,male_masculine,Seoul
common_voice_ko_35850780.wav,무척 배가 고팠음에도 당분간은 아무것도 먹지 않기로 했다.,thirties,male_masculine,Seoul
common_voice_ko_35850784.wav,신철이는 영철의 우는 소리를 들으며 문밖을 나섰다.,thirties,male_masculine,Seoul
common_voice_ko_35850786.wav,혹은 사오십 년 뒤에 조선을 무대로 생겨날 이야기라고 생각하여도 좋다.,thirties,male_masculine,Seoul
common_voice_ko_35850787.wav,어디서 오셨어요?,thirties,male_masculine,Seoul
common_voice_ko_35850834.wav,덕호는 문 안에 선 채 선비 어머니를 바라보며 걱정을 한다.,thirties,male_masculine,Seoul
common_voice_ko_35850837.wav,그리고 무어라고 손질을 두어 번 치고 모밀 밭뒤로 사라진다.,thirties,male_masculine,Seoul
common_voice_ko_35850838.wav,선비는 씨아틀도 만지지 않으면 앞이 허전한 것 같아서 그냥 붙들고 있었다.,thirties,male_masculine,Seoul
common_voice_ko_35850840.wav,동시에 잠깐 잊었던 아픔이 그의 전신을 못 견디게 습격하였다.,thirties,male_masculine,Seoul
common_voice_ko_35850842.wav,첫째는 무정처하고 걷다가 다시 덕호의 집 주위를 한 바퀴 돌아서 그의 집으로 왔다.,thirties,male_masculine,Seoul
common_voice_ko_35850875.wav,"사회 교화자로서의 의견을 말씀해주십쇼.""",thirties,male_masculine,Seoul
common_voice_ko_35850877.wav,그는 마침내 구역질을 욱 하고 하였다.,thirties,male_masculine,Seoul
common_voice_ko_35850879.wav,다만 흰 벽이 찌들은 예배당만이 한곡리에 없는 귀물이었다.,thirties,male_masculine,Seoul
common_voice_ko_35850880.wav,장로와 다른 교인들이 들어와 병원으로 가기를 번차례로 권하였다.,thirties,male_masculine,Seoul
common_voice_ko_35850881.wav,그래서 그는 잘못 찾아왔는가 하여 도로 나와서 주저하다가 다시 들어갔다.,thirties,male_masculine,Seoul
common_voice_ko_35852120.wav,나는 아무 걱정도 없이,thirties,male_masculine,Seoul
common_voice_ko_35852122.wav,평안도 어느 산 깊은 금덤판.,thirties,male_masculine,Seoul
common_voice_ko_35852124.wav,비록 고구라 양복일 망정 노박이로 비를 맞으며 김첨지를 뒤쫓아 나왔으랴.,thirties,male_masculine,Seoul
common_voice_ko_35852125.wav,새파란 기운이 날 듯하던 그의 목소리는 어디로인지 쑥 들어가 버릴 듯하였다.,thirties,male_masculine,Seoul
common_voice_ko_35852127.wav,팔을 놀리면 팔이 아프고 다리를 놀리면 다리가 아팠다.,thirties,male_masculine,Seoul
common_voice_ko_35852201.wav,국가는 미수습자를 수습하기 위하여 최선을 다하여야 한다.,thirties,male_masculine,Seoul
common_voice_ko_35852202.wav,그가 방문을 소리 없이 열고 나서니 옆집에서는 시계가 새로 두시를 친다.,thirties,male_masculine,Seoul
common_voice_ko_35852204.wav,영숙은 다시 춘우의 마음을 헤아려 보았다.,thirties,male_masculine,Seoul
common_voice_ko_35852205.wav,본래부터 뼈만 남았던 그가 한층 더하여 마치 해골을 대하는 듯하였다.,thirties,male_masculine,Seoul
common_voice_ko_35852207.wav,그래봐야 아무것도 얻을 것이 없다.,thirties,male_masculine,Seoul
common_voice_ko_35852235.wav,고즈넉히 일어서서 피아노 앞에 가서 그의 어깨에 가만히 손을 얹었습니다.,thirties,male_masculine,Seoul
common_voice_ko_35852236.wav,난장보살은 호미로 땅을 치며 이렇게 소리쳤다.,thirties,male_masculine,Seoul
common_voice_ko_35852237.wav,슬기론 인민의 이 영광,thirties,male_masculine,Seoul
common_voice_ko_35852238.wav,동무는 무슨 말인지 잘 알아듣지 못하고 이렇게 되풀이하며 신철이를 똑바로 쳐다보았다.,thirties,male_masculine,Seoul
common_voice_ko_35852239.wav,그는 이리저리 피하면서 길 한 옆으로 걸어갔다.,thirties,male_masculine,Seoul
common_voice_ko_35887285.wav,그리고 그가 걸어갈 장차의 앞길까지도 저 길가같이 훤하게 내다보였다.,thirties,male_masculine,Seoul
common_voice_ko_35887286.wav,아까 옥점이가 그의 아버지에게 양복쟁이를 소개하던 것을 얼핏 생각하였다.,thirties,male_masculine,Seoul
common_voice_ko_35887287.wav,실행할 당연한 일이건만,thirties,male_masculine,Seoul
common_voice_ko_35887288.wav,세 살 버릇 여든까지 간다,thirties,male_masculine,Seoul
common_voice_ko_35887289.wav,비 맞은 나뭇가지 새 움이 뾰죽뾰죽.,thirties,male_masculine,Seoul
common_voice_ko_35972929.wav,난 집에 들어가자마자 체포됐어,thirties,male_masculine,Seoul
common_voice_ko_35972930.wav,"성공의 비결은 단 한 가지, 잘 할 수 있는 일에 광적으로 집중하는 것이다.",thirties,male_masculine,Seoul
common_voice_ko_35972931.wav,신철이는 그 밥을 못다 먹고 그만 일어나 나왔다.,thirties,male_masculine,Seoul
common_voice_ko_35972932.wav,늙고 불쌍한 너의 모는 죽지 못하여 모진 목숨을 그럭저럭 부지하여 간다.,thirties,male_masculine,Seoul
common_voice_ko_35972933.wav,간난이 역시 덕호의 얼굴이 떠올라서 불쾌하였다.,thirties,male_masculine,Seoul
common_voice_ko_36549580.wav,첫째는 귀찮다는 듯이 조금 물러앉으며 벌렁 누워 버렸다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549583.wav,술 못 마신다고 하지 않았던가?,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549592.wav,한구석에 몰려 앉은 여학생들은 손수건을 입에다 대고 허리를 잡는다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549593.wav,라멕이 아내들에게 이르되 아다와 씰라여 내 소리를 들으라,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549594.wav,동혁은 환자의 머리맡을 떠나지 않았다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549597.wav,그리고 잔기침을 두어 번하고 밖으로 나간다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549602.wav,감사합니다,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549604.wav,그리고 실끝을 골라 바짝 쥐고 사기바늘에 붙였다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549605.wav,"우리 학교 근처의 술집이며 모든 상점 주인들은, 그에게 매깨나 안 얻어맞은 사람이 없었습니다.",fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549606.wav,할아버지께서 돌아가시면 저도 죽겠습니다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549607.wav,감독은 선비의 숙인 볼을 곁눈질해 보며 그들의 앞을 떠나지 않았다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549611.wav,그는 도리어 반가운 생각이 들어 벌컥 일어났다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549612.wav,주발 뚜껑이 찰찰 넘치도록 받아 놓았다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549616.wav,나는 지금 열심히 공부를 하는 중이다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549617.wav,젊은 주인은 영신의 기색이 심상치 않은 것을 보고 얼더듬는다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549618.wav,또 그 말을 꺼내누나 하고 머리를 숙였다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549620.wav,그리고 할멈 보고 무슨 말을 더 물어 보려다가 그만 돌아서서 방으로 들어갔다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549622.wav,그리고 우두커니 앉아서 부두 노동자들의 장래 승리를 생각하며 빙긋이 웃었다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549624.wav,남학생들은 그편으로 머리를 돌리며 손뼉을 친다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549626.wav,선들선들한 바람이 그의 타는 볼 위에 후끈 후끈 부딪치고 지나친다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549627.wav,"비상한 흥분과 그 흥분에 반비례되는 시원치 않은 결과, 이러한 불만의 십 년이 지났습니다.",fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549628.wav,아버지는 눈을 흘겨보며 자기의 죄악을 폭로시키려는 인우를 무섭게 흘겨본다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549629.wav,며칠 후에 선비는 감독에게 부름을 받아 사무실에 들어가게 되었다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549630.wav,영 신은 손가락으로 모래 위에다가 글씨를 썼다 지웠다 한다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549631.wav,그러나 기침은 안타깝게 목구멍에서 간지럼을 태우며 올라오려고 애를 썼다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549644.wav,영신은 고마움에 겨워 그들의 손을 잡고 말도 못 하기를 몇 번이나 하였다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549645.wav,그러나 음악이 아니라기에는 거기에는 너무 괴롭고도 무겁고 힘있는 감정이 들어 있었습니다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549647.wav,그렇구나,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36549648.wav,사회자는 좀 무색한 듯이 채영신이가 앉은 편으로 몇 걸음 다가오며 어서 일어나기를 권한다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203217.wav,이번 운동회 참가 신청이 계속 들어오고 있어요.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203218.wav,그러나 차마 지게를 지고 이 거리를 저들과 같이 활보할 수는 없을 것 같았다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203222.wav,사숙하는 집까지 와서는 자리도 펼 사이가 없이 곯아떨어진다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203226.wav,가지각색 때가 켜켜이 앉은 옷내 병인의 땀 썩은 내가 섞인 추기가 무딘 그의 코를 찔렀다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203227.wav,그러면 부디부디 건강히 일 많이 하여 주십시오.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203231.wav,땀이 이마에 숭숭 내배었건만 그는 씻으려고도 아니 하고 영신의 앞으로 가까이 앉는다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203232.wav,여기 화장실은 어디에 있나요?,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203235.wav,어느덧 신철이는 발길을 멈추고 우뚝 섰다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203236.wav,차 바퀴를 뒤지는데,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203246.wav,간난이는 선비의 둘도 없이 친하던 동무였다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203247.wav,그뿐 아니라 영신은 이따금 재판장 노릇까지도 하게 된다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203249.wav,자기는 그 근처를 빙빙 돌며 형세를 관망하기로 하였다,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203261.wav,그런 절대적 기묘한 찬스만 아니더라면 그런 마음은커녕 염도 내지도 않을 사람이라 생각하면 어찌 됩니까?,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203263.wav,무한한 감사와 가슴 벅찬 감격을 한아름 안고 무사히 나의 일터로 돌아왔습니다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203272.wav,"으응, 또 대답이 없네. 정말 죽었나 버이.",fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203273.wav,완전 예쁘십니다?,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203275.wav,이게 꿈이 아니면 좋으련만,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203296.wav,동무는 문 편을 바라보며 말을 끊었다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203297.wav,천사의 임종 이튿날 저녁때에야 공의의 진찰을 받게 되었을 때 영신은 혼수상태에 빠져 있었다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203299.wav,그 뚜껑의 깨어진 작은 구멍 같은 초나흘 반달이 서쪽에 비껴 걸려 있다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203311.wav,춘우는 저쪽에 가서 영숙과 마주보고 앉았게 되었었다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203312.wav,구태여 쓰려면 못 쓸 바도 아니로되 그는 병이란 놈에게 약을 주어 보내면 재미를 붙였다,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203322.wav,더구나 첫째는 술 잘 먹고 사람 잘 치기로 유명하였던 것이다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203323.wav,목을 통하여 넘어가는 물은 곧 달큼하였다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203324.wav,선비 어머니는 온갖 애를 다 썼으나 아무 효험이 없었다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203325.wav,영숙은 한참 동안 아무 말을 못 하였다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203336.wav,덕호는 선비와 마주섰기가 거북해서 옥점 어머니의 손을 끌고 방으로 들어간다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203337.wav,그런데 그 놈 이그 은공을 몰라본단 말이어.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203408.wav,아들의 그림자를 몇 해 만에야 발견하듯 가벼이 부르짖으며 무릎을 짚고 일어선다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203412.wav,갑자기 왕밤 빵 먹고 싶지 않아?,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203413.wav,"쏘지마, 군수 아들이 인질이다",fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203462.wav,"저기요, 그 쪽에서 부르셨잖아요.",fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203463.wav,지금 그의 머리에 떠나지 않고 있는 것은 반대로 옥점이었다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203479.wav,그는 다시 이편 골목으로 와서 한참이나 보았다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203480.wav,"해결도 없이, 감칠도화현이며 증육도화현을 범벅으로 섞어 놓았으면",fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203499.wav,좌우간 심상스런 사람은 아니요,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203500.wav,이와 같은 생각을 하는 춘우의 마음은 다시 자기의 몸으로 돌아왔다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203526.wav,그 무서운 눈을 굴려 딸을 보았다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203527.wav,민수는 그날 밤잠 한 잠 못 자고 이런 생각 저런 생각을 되풀이하였다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203539.wav,그가 자리에 누울 때 선비가 돌아누웠다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203541.wav,두 사람은 형제와 같이 나란히 누워서 불을 끈 뒤에도 두런두런 이야기를 하였다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203550.wav,원재 어머니만 남겨 두고 다 내보낸 뒤에 문고리를 안으로 걸어 버렸다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203551.wav,나도 그때야 이불을 벗고 일어나서 어머니를 보았다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203553.wav,선비가 돌려 생각할 새도 없이 옥점이는 이렇게 비웃었다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203554.wav,화롯가에 붙인 촛가락처럼 이리 곤드라지고 저리 곤드라지는 양복쟁이들의 옆구리를 찌른다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203566.wav,악인은 쫓아 오는 자가 없어도 도망하나 의인은 사자 같이 담대하니라,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203567.wav,어젯밤 신철이가 그를 꽉 껴안아 주던 생각을 하며 눈등이 불그레해졌다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203568.wav,계집 하인이 엉거주춤하고 엎드려 물어 본다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203569.wav,이서방은 나무다리를 꾹 짚고 서서 귀여운 듯이 첫째를 바라본다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203570.wav,트위터 대신 마스토돈을 사용할 수 있다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203578.wav,꺼져,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203581.wav,멀리 재목공장에서는 기계로 재목 가르는 소리가 짜아짜아 하고 유달리 새어 들려 온다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203593.wav,"빌어먹을 깍쟁이 같은 년, 누가 저를 어쩌나",fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203594.wav,그는 나의 목자이다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203596.wav,신은 용기 있는 자를 결코 버리지 않는다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203597.wav,옛날에 여기 도둑이 둘 있었는데,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203598.wav,카카오게임즈 근처에서 모바일 게임 사용자들이 마차 시위를 진행하여 주목을 끌고 있습니다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203614.wav,선비는 일어나는 할멈을 보며 따라 일어났다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203616.wav,총독 각하 들어가십니다!,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_38203618.wav,한 바가지를 철철 넘치도록 따라서 영신에게 권한다.,fourties,male_masculine,일반적인 성인 남성 
common_voice_ko_36880067.wav,그 이웃을 쳐서 거짓 증거하는 사람은 방망이요 칼이요 뾰족한 살이니라,twenties,female_feminine,서울
common_voice_ko_36880068.wav,무릇 경영은 의논함으로 성취하나니 모략을 베풀고 전쟁할지니라,twenties,female_feminine,서울
common_voice_ko_36880069.wav,그와 동시에 애상적이던 기분은 구름과 같이 흩어지고 안개처럼 스러졌다.,twenties,female_feminine,서울
common_voice_ko_36880070.wav,하면서도 기천은 동혁이가 먹는다는 바람에 숨도 아니 쉬고 쪼옥 들이켰다.,twenties,female_feminine,서울
common_voice_ko_36880071.wav,다 좋았는데 원두만큼은 조금 신 것 같아 아쉬웠어.,twenties,female_feminine,서울
common_voice_ko_36880073.wav,그 것은 회원들이 여러 달을 두고 조사해 온 것으로 매우 정확한 통계였다.,twenties,female_feminine,서울
common_voice_ko_36880074.wav,그는 곧 울고 싶은 감정을 느꼈다.,twenties,female_feminine,서울
common_voice_ko_36880075.wav,옷 그렇게 벗지 말라고,twenties,female_feminine,서울
common_voice_ko_36880076.wav,의사에게 죽음의 선고를 받은 줄도 모르는 영신은 주사 기운에 조금 의식을 회복하였다.,twenties,female_feminine,서울
common_voice_ko_36880077.wav,날씨 또한 백프로 정확한 예측은 불가능한데요.,twenties,female_feminine,서울
common_voice_ko_36880078.wav,그는 청아를 자기 가슴에다 꼭 끼어안아 보았다.,twenties,female_feminine,서울
common_voice_ko_36880080.wav,껄끄러운 애 내쫓아주겠다니까 차장이 선배 이쁘대요?,twenties,female_feminine,서울
common_voice_ko_36880081.wav,병원에만 계속 있으면 병납니다.,twenties,female_feminine,서울
common_voice_ko_36880299.wav,공연한 소리 하지 말고 어서 가세.,twenties,female_feminine,서울
common_voice_ko_36880300.wav,묻는 아버지의 목소리는 아까 꾸짖던 때와는 딴판으로 부드럽다.,twenties,female_feminine,서울
common_voice_ko_36880301.wav,하면서도 좀더 시원하게 들여대지를 못하고 온 것이 종시 분하였다.,twenties,female_feminine,서울
common_voice_ko_36880302.wav,하면서 허리에 휘감긴 동혁의 팔을 슬그머니 풀었다.,twenties,female_feminine,서울
common_voice_ko_36880303.wav,따라서 이때껏 느껴 보지 못한 어떤 불안을 가슴이 답답하도록 느꼈다.,twenties,female_feminine,서울
common_voice_ko_36880304.wav,선비는 받아 가지고 간난의 뒤를 따랐다.,twenties,female_feminine,서울
common_voice_ko_36880306.wav,네가 돌아올 때까지 기다리고 있으마!,twenties,female_feminine,서울
common_voice_ko_36880307.wav,그래서 거지 안을 뒤져 보니 아무것도 잡히지 않았다.,twenties,female_feminine,서울
common_voice_ko_36880308.wav,새벽배송보다도 로켓배송보다도 빠른 양자 배송 서비스를 오늘부터 시작합니다.,twenties,female_feminine,서울
common_voice_ko_36880309.wav,강아지가 꼬리를 흔들듯이 뾰족한 발끝을 달달달 까분다.,twenties,female_feminine,서울
common_voice_ko_36880310.wav,아니다 결코 아니다.,twenties,female_feminine,서울
common_voice_ko_36880312.wav,지금 거신 번호는 없는 번호입니다.,twenties,female_feminine,서울
common_voice_ko_36880313.wav,덕호는 선비를 힘껏 껴안아 보고 나서 밖으로 나갔다.,twenties,female_feminine,서울
common_voice_ko_36880315.wav,요즘 영어권에서는 구글 검색 대신에 레딧 같은 커뮤니티 사이트에서 검색한다죠?,twenties,female_feminine,서울
common_voice_ko_36880316.wav,청하는 이쪽 노를 저으면서 소리를 지른다.,twenties,female_feminine,서울
common_voice_ko_36880322.wav,물에 비취이면 얼굴이 서로 같은 것 같이 사람의 마음도 서로 비취느니라,twenties,female_feminine,서울
common_voice_ko_36880323.wav,여러 사람의 앞으로 한 걸음 다가서며 그 검붉은 얼굴이 매우 긴장해진다.,twenties,female_feminine,서울
common_voice_ko_36880324.wav,여전히 사건 파악을 못 하고 있는데도?,twenties,female_feminine,서울
common_voice_ko_36880325.wav,하나님이 뭍을 땅이라 칭하시고 모인 물을 바다라 칭하시니라 하나님의 보시기에 좋았더라,twenties,female_feminine,서울
common_voice_ko_36880333.wav,외눈까풀이는 빙긋이 웃으며 신철이가 주저앉히는 대로 앉아서 방 안을 휘 돌아보았다.,twenties,female_feminine,서울
common_voice_ko_36880336.wav,토요일에는 가족과 함께 쿠키를 구울 것입니다.,twenties,female_feminine,서울
common_voice_ko_36880341.wav,이거리를 둘이서 걸어요.,twenties,female_feminine,서울
common_voice_ko_36880342.wav,나는 털썩 그 자리에 주저앉고 말았습니다.,twenties,female_feminine,서울
common_voice_ko_36880343.wav,주문하실 상품의 개수는 몇 개인가요?,twenties,female_feminine,서울
common_voice_ko_36880354.wav,간난이는 생긋 웃어 보이며 머리를 흔들었다.,twenties,female_feminine,서울
common_voice_ko_36880355.wav,국무총리는 국회의 동의를 얻어 대통령이 임명한다.,twenties,female_feminine,서울
common_voice_ko_36880357.wav,너는 벙어리와 고독한 자의 송사를 위하여 입을 열지니라,twenties,female_feminine,서울
common_voice_ko_36880358.wav,무어가 무언지 분간할 수 없는 나는 이렇게 물었다.,twenties,female_feminine,서울
common_voice_ko_36880359.wav,아직 대문은 걸린 채 그대로 있었다.,twenties,female_feminine,서울
common_voice_ko_36880363.wav,"어리석은 자는 멀리서 행복을 찾고, 현명한 자는 자신의 발치에서 행복을 키워간다.",twenties,female_feminine,서울
common_voice_ko_36880364.wav,즐겁고 재미있는 콘텐츠를 만들 작가를 모집합니다.,twenties,female_feminine,서울
common_voice_ko_36880365.wav,동화가 마주 가서 어머니의 머리에서 함지박을 받아 들고 뛰어왔다.,twenties,female_feminine,서울
common_voice_ko_36880366.wav,그리고 그 커다란 눈을 둥그렇게 떴다.,twenties,female_feminine,서울
common_voice_ko_36880367.wav,그리고 부끄럽지만 않으면 어젯밤 일을 아버지에게 자랑하고 싶었다.,twenties,female_feminine,서울
common_voice_ko_36880372.wav,부르짖으며 발길로 벽을 걷어차고 일어났다.,twenties,female_feminine,서울
common_voice_ko_36880373.wav,나오는 줄 모르고 이런 말을 하고도 가슴이 선뜩하였다.,twenties,female_feminine,서울
common_voice_ko_36880380.wav,저 뒤에 동영상으로 주암동 사건 개요가 나올 겁니다.,twenties,female_feminine,서울
common_voice_ko_36880381.wav,먼 땅에서 오는 좋은 기별은 목마른 사람에게 냉수 같으니라,twenties,female_feminine,서울
common_voice_ko_36880382.wav,"예, 덕분에...",twenties,female_feminine,서울
common_voice_ko_36880386.wav,김첨지는 원망스럽게 전차 타는 이를 노리고 있었다.,twenties,female_feminine,서울
common_voice_ko_36880388.wav,그러나 그네들은 운동꾼이 아니요 구경꾼인 것은 물론이다.,twenties,female_feminine,서울
common_voice_ko_36880393.wav,"갑자기 튀어져 나오는 광포, 거기 연한 쾌미, 흥소",twenties,female_feminine,서울
common_voice_ko_36880394.wav,그때 전깃불이 꺼풋 하고 꺼져 버렸다.,twenties,female_feminine,서울
common_voice_ko_36880395.wav,마음의 정결을 사모하는 자의 입술에는 덕이 있으므로 임금이 그의 친구가 되느니라,twenties,female_feminine,서울
common_voice_ko_36880400.wav,게으른 자는 말하기를 사자가 밖에 있은즉 내가 나가면 거리에서 찢기겠다 하느니라,twenties,female_feminine,서울
common_voice_ko_36880401.wav,"그럼, 내일 오랍쇼니까?",twenties,female_feminine,서울
common_voice_ko_36880402.wav,"반갑습니다 고객님, 희망을 전해드리는 통신사 케이알 정보통신입니다. 무엇을 도와드릴까요?",twenties,female_feminine,서울
common_voice_ko_36880403.wav,동혁은 체격과는 정반대로 아이들을 보면 귀여워서 사지를 못 쓴다.,twenties,female_feminine,서울
common_voice_ko_36880404.wav,그는 나를 밀쳐 버린 다음에 그 음보를 들고서 읽기 시작하였습니다.,twenties,female_feminine,서울
common_voice_ko_36880405.wav,그리고 이 집에서 옥점이를 어떻게 귀여워하는 것을 잠시간이라도 알 수가 있다.,twenties,female_feminine,서울
common_voice_ko_36880406.wav,앞뜰과 뒷동산의 앙상한 삭정이를 휩쓰는 바람 소리만 파도 소리처럼 쏴아쏴아 하고 지나간다.,twenties,female_feminine,서울
common_voice_ko_36880407.wav,가만히 그의 두 손을 잡았다.,twenties,female_feminine,서울
common_voice_ko_36880408.wav,안개 같은 감정이 그의 가슴에서 이리 서리고 저리 엉클어진다.,twenties,female_feminine,서울
common_voice_ko_36880409.wav,아까까지 영신은 그 불을 얕은 하늘의 별들이 반짝이는 줄로만 알고있었다.,twenties,female_feminine,서울
common_voice_ko_36880410.wav,"골김에 그저 이놈의 장인님, 하고 댓돌에다 메꼰코 우리 고향으로 내뺄까 하다가 꾹꾹 참고 말았다.",twenties,female_feminine,서울
common_voice_ko_36880411.wav,커다랗게 흉내를 내어서 여러 사람은 천장을 우러러 간간대소를 하였다.,twenties,female_feminine,서울
common_voice_ko_36880412.wav,그때 신철이는 옥점 어머니가 선비를 나무랄 때 찡그리던 얼굴임을 얼핏 발견하였다.,twenties,female_feminine,서울
common_voice_ko_36880413.wav,의심하는 마음과 한꺼번에 일어나는 것은 질투였다.,twenties,female_feminine,서울
common_voice_ko_36880414.wav,애가 말라서 간청을 하는 것이었다.,twenties,female_feminine,서울
common_voice_ko_36880415.wav,오늘 밤은 특히 애들의 재미난 유희가 있다고 해서 유서방이며 덕호까지도 모두 갔던 것이다.,twenties,female_feminine,서울
common_voice_ko_36880417.wav,여보게 김첨지,twenties,female_feminine,서울
common_voice_ko_36880418.wav,그의 연지 바른 입이 가까이만 가도 불같이 뜨거워 춘우의 피를 태울 듯하였다.,twenties,female_feminine,서울
common_voice_ko_36880419.wav,덕호는 이불로 몸을 가리고 일어앉아 물그릇을 받으며 이렇게 말하였다.,twenties,female_feminine,서울
common_voice_ko_36880421.wav,그는 얼른 뒷문 편으로 몸을 피하였다.,twenties,female_feminine,서울
